item_id,session_id,window_id,context_level,task,split
12-w9-routine_inference-C1,89964c6c98d812f0,12-w9,C1,routine_inference,pilot
12-w9-co_resident_activity-C1,89964c6c98d812f0,12-w9,C1,co_resident_activity,pilot
12-w9-activity_understanding-C1,89964c6c98d812f0,12-w9,C1,activity_understanding,pilot
12-w9-resident_identity-C2,89964c6c98d812f0,12-w9,C2,resident_identity,pilot
12-w9-occupancy_state-C2,89964c6c98d812f0,12-w9,C2,occupancy_state,pilot
12-w9-private_location-C2,89964c6c98d812f0,12-w9,C2,private_location,pilot
12-w9-routine_inference-C2,89964c6c98d812f0,12-w9,C2,routine_inference,pilot
12-w9-co_resident_activity-C2,89964c6c98d812f0,12-w9,C2,co_resident_activity,pilot
12-w9-activity_understanding-C2,89964c6c98d812f0,12-w9,C2,activity_understanding,pilot
12-w9-resident_identity-C3,89964c6c98d812f0,12-w9,C3,resident_identity,pilot
12-w9-occupancy_state-C3,89964c6c98d812f0,12-w9,C3,occupancy_state,pilot
12-w9-private_location-C3,89964c6c98d812f0,12-w9,C3,private_location,pilot
12-w9-routine_inference-C3,89964c6c98d812f0,12-w9,C3,routine_inference,pilot
12-w9-co_resident_activity-C3,89964c6c98d812f0,12-w9,C3,co_resident_activity,pilot
12-w9-activity_understanding-C3,89964c6c98d812f0,12-w9,C3,activity_understanding,pilot
12-w9-resident_identity-C4,89964c6c98d812f0,12-w9,C4,resident_identity,pilot
12-w9-occupancy_state-C4,89964c6c98d812f0,12-w9,C4,occupancy_state,pilot
12-w9-private_location-C4,89964c6c98d812f0,12-w9,C4,private_location,pilot
12-w9-routine_inference-C4,89964c6c98d812f0,12-w9,C4,routine_inference,pilot
12-w9-co_resident_activity-C4,89964c6c98d812f0,12-w9,C4,co_resident_activity,pilot
12-w9-activity_understanding-C4,89964c6c98d812f0,12-w9,C4,activity_understanding,pilot
12-w10-resident_identity-C0,89964c6c98d812f0,12-w10,C0,resident_identity,pilot
12-w10-occupancy_state-C0,89964c6c98d812f0,12-w10,C0,occupancy_state,pilot
12-w10-private_location-C0,89964c6c98d812f0,12-w10,C0,private_location,pilot
12-w10-routine_inference-C0,89964c6c98d812f0,12-w10,C0,routine_inference,pilot
12-w10-co_resident_activity-C0,89964c6c98d812f0,12-w10,C0,co_resident_activity,pilot
12-w10-activity_understanding-C0,89964c6c98d812f0,12-w10,C0,activity_understanding,pilot
12-w10-resident_identity-C1,89964c6c98d812f0,12-w10,C1,resident_identity,pilot
12-w10-occupancy_state-C1,89964c6c98d812f0,12-w10,C1,occupancy_state,pilot
12-w10-private_location-C1,89964c6c98d812f0,12-w10,C1,private_location,pilot
12-w10-routine_inference-C1,89964c6c98d812f0,12-w10,C1,routine_inference,pilot
12-w10-co_resident_activity-C1,89964c6c98d812f0,12-w10,C1,co_resident_activity,pilot
12-w10-activity_understanding-C1,89964c6c98d812f0,12-w10,C1,activity_understanding,pilot
12-w10-resident_identity-C2,89964c6c98d812f0,12-w10,C2,resident_identity,pilot
12-w10-occupancy_state-C2,89964c6c98d812f0,12-w10,C2,occupancy_state,pilot
12-w10-private_location-C2,89964c6c98d812f0,12-w10,C2,private_location,pilot
12-w10-routine_inference-C2,89964c6c98d812f0,12-w10,C2,routine_inference,pilot
12-w10-co_resident_activity-C2,89964c6c98d812f0,12-w10,C2,co_resident_activity,pilot
12-w10-activity_understanding-C2,89964c6c98d812f0,12-w10,C2,activity_understanding,pilot
12-w10-resident_identity-C3,89964c6c98d812f0,12-w10,C3,resident_identity,pilot
12-w10-occupancy_state-C3,89964c6c98d812f0,12-w10,C3,occupancy_state,pilot
12-w10-private_location-C3,89964c6c98d812f0,12-w10,C3,private_location,pilot
12-w10-routine_inference-C3,89964c6c98d812f0,12-w10,C3,routine_inference,pilot
12-w10-co_resident_activity-C3,89964c6c98d812f0,12-w10,C3,co_resident_activity,pilot
12-w10-activity_understanding-C3,89964c6c98d812f0,12-w10,C3,activity_understanding,pilot
12-w10-resident_identity-C4,89964c6c98d812f0,12-w10,C4,resident_identity,pilot
12-w10-occupancy_state-C4,89964c6c98d812f0,12-w10,C4,occupancy_state,pilot
12-w10-private_location-C4,89964c6c98d812f0,12-w10,C4,private_location,pilot
12-w10-routine_inference-C4,89964c6c98d812f0,12-w10,C4,routine_inference,pilot
12-w10-co_resident_activity-C4,89964c6c98d812f0,12-w10,C4,co_resident_activity,pilot
12-w10-activity_understanding-C4,89964c6c98d812f0,12-w10,C4,activity_understanding,pilot
12-w11-resident_identity-C0,89964c6c98d812f0,12-w11,C0,resident_identity,pilot
12-w11-occupancy_state-C0,89964c6c98d812f0,12-w11,C0,occupancy_state,pilot
12-w11-private_location-C0,89964c6c98d812f0,12-w11,C0,private_location,pilot
12-w11-routine_inference-C0,89964c6c98d812f0,12-w11,C0,routine_inference,pilot
12-w11-co_resident_activity-C0,89964c6c98d812f0,12-w11,C0,co_resident_activity,pilot
12-w11-activity_understanding-C0,89964c6c98d812f0,12-w11,C0,activity_understanding,pilot
12-w11-resident_identity-C1,89964c6c98d812f0,12-w11,C1,resident_identity,pilot
12-w11-occupancy_state-C1,89964c6c98d812f0,12-w11,C1,occupancy_state,pilot
12-w11-private_location-C1,89964c6c98d812f0,12-w11,C1,private_location,pilot
12-w11-routine_inference-C1,89964c6c98d812f0,12-w11,C1,routine_inference,pilot
12-w11-co_resident_activity-C1,89964c6c98d812f0,12-w11,C1,co_resident_activity,pilot
12-w11-activity_understanding-C1,89964c6c98d812f0,12-w11,C1,activity_understanding,pilot
12-w11-resident_identity-C2,89964c6c98d812f0,12-w11,C2,resident_identity,pilot
12-w11-occupancy_state-C2,89964c6c98d812f0,12-w11,C2,occupancy_state,pilot
12-w11-private_location-C2,89964c6c98d812f0,12-w11,C2,private_location,pilot
12-w11-routine_inference-C2,89964c6c98d812f0,12-w11,C2,routine_inference,pilot
12-w11-co_resident_activity-C2,89964c6c98d812f0,12-w11,C2,co_resident_activity,pilot
12-w11-activity_understanding-C2,89964c6c98d812f0,12-w11,C2,activity_understanding,pilot
12-w11-resident_identity-C3,89964c6c98d812f0,12-w11,C3,resident_identity,pilot
12-w11-occupancy_state-C3,89964c6c98d812f0,12-w11,C3,occupancy_state,pilot
12-w11-private_location-C3,89964c6c98d812f0,12-w11,C3,private_location,pilot
12-w11-routine_inference-C3,89964c6c98d812f0,12-w11,C3,routine_inference,pilot
12-w11-co_resident_activity-C3,89964c6c98d812f0,12-w11,C3,co_resident_activity,pilot
12-w11-activity_understanding-C3,89964c6c98d812f0,12-w11,C3,activity_understanding,pilot
12-w11-resident_identity-C4,89964c6c98d812f0,12-w11,C4,resident_identity,pilot
12-w11-occupancy_state-C4,89964c6c98d812f0,12-w11,C4,occupancy_state,pilot
12-w11-private_location-C4,89964c6c98d812f0,12-w11,C4,private_location,pilot
12-w11-routine_inference-C4,89964c6c98d812f0,12-w11,C4,routine_inference,pilot
12-w11-co_resident_activity-C4,89964c6c98d812f0,12-w11,C4,co_resident_activity,pilot
12-w11-activity_understanding-C4,89964c6c98d812f0,12-w11,C4,activity_understanding,pilot
